VertexCount,IndicesCount,TriangleCount,TotalTime,AverageTime
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,3
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
105,390,130,2165,2
