VertexCount,IndicesCount,TriangleCount,TotalTime,IndividualTime
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,20
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,22
348,1290,430,21075,22
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,23
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,22
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,22
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,20
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
348,1290,430,21075,21
