VertexCount,IndicesCount,TriangleCount,TotalTime,IndividualTime
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,18
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,29
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,23
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,40
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,16
308,1086,362,16101,17
308,1086,362,16101,17
308,1086,362,16101,17
