VertexCount,IndicesCount,TriangleCount,TotalTime,IndividualTime
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
105,390,130,3162,4
105,390,130,3162,4
105,390,130,3162,3
