VertexCount,IndicesCount,TriangleCount,TotalTime,IndividualTime
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,1
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,1
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
20,60,20,6,0
