VertexCount,IndicesCount,TriangleCount,TotalTime,IndividualTime
1633,6174,2058,331887,327
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,329
1633,6174,2058,331887,325
1633,6174,2058,331887,327
1633,6174,2058,331887,329
1633,6174,2058,331887,326
1633,6174,2058,331887,328
1633,6174,2058,331887,328
1633,6174,2058,331887,326
1633,6174,2058,331887,330
1633,6174,2058,331887,331
1633,6174,2058,331887,331
1633,6174,2058,331887,327
1633,6174,2058,331887,328
1633,6174,2058,331887,328
1633,6174,2058,331887,329
1633,6174,2058,331887,326
1633,6174,2058,331887,328
1633,6174,2058,331887,335
1633,6174,2058,331887,329
1633,6174,2058,331887,332
1633,6174,2058,331887,330
1633,6174,2058,331887,328
1633,6174,2058,331887,327
1633,6174,2058,331887,327
1633,6174,2058,331887,328
1633,6174,2058,331887,328
1633,6174,2058,331887,330
1633,6174,2058,331887,333
1633,6174,2058,331887,329
1633,6174,2058,331887,332
1633,6174,2058,331887,353
1633,6174,2058,331887,346
1633,6174,2058,331887,329
1633,6174,2058,331887,325
1633,6174,2058,331887,327
1633,6174,2058,331887,338
1633,6174,2058,331887,328
1633,6174,2058,331887,328
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,328
1633,6174,2058,331887,329
1633,6174,2058,331887,329
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,327
1633,6174,2058,331887,327
1633,6174,2058,331887,329
1633,6174,2058,331887,327
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,330
1633,6174,2058,331887,326
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,328
1633,6174,2058,331887,330
1633,6174,2058,331887,326
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,329
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,327
1633,6174,2058,331887,326
1633,6174,2058,331887,326
1633,6174,2058,331887,326
1633,6174,2058,331887,328
1633,6174,2058,331887,325
